polling_place_name,lon,division,booth_info,premises,opening_hours,has_bbq,address,source,state,lat,has_nothing,has_caek,extra_info,polling_place_type,has_run_out,has_other,stall_name,stall_description,stall_website,first_report,latest_report
Toowoomba South,151.956,Groom,assisted wheelchair access,Trinity Lutheran Church Hall,7 Sep 2013 8:00-18:00,FALSE,270 Hume St SOUTH TOOWOOMBA QLD 4350,,QLD,-27.5767,FALSE,FALSE,,,,,,,,,
Harristown East,151.941,Groom,assisted wheelchair access,Westside Christian Church Hall,7 Sep 2013 8:00-18:00,FALSE,217-221 West St   HARRISTOWN QLD 4350,,QLD,-27.5733,FALSE,FALSE,,,,,,,,,
Wilsonton,151.922,Groom,assisted wheelchair access,Wilsonton State School,7 Sep 2013 8:00-18:00,FALSE,Bridge St   WILSONTON QLD 4350,,QLD,-27.5418,FALSE,FALSE,,,,,,,,,
Toowoomba City,151.953,Groom,assisted wheelchair access,St Lukes Hall,7 Sep 2013 8:00-18:00,FALSE,590 Ruthven St   TOOWOOMBA CITY QLD 4350,,QLD,-27.5653,FALSE,FALSE,,,,,,,,,
Toowoomba PPVC,151.955,Groom,"Level 3, assisted wheelchair access",Ten Russell Street,7 Sep 2013 8:00-18:00,FALSE,10 Russell St   TOOWOOMBA QLD 4350,,QLD,-27.5592,FALSE,FALSE,,,,,,,,,
Toowoomba East,151.965,Groom,assisted wheelchair access,Toowoomba East State School,7 Sep 2013 8:00-18:00,FALSE,Arthur St   EAST TOOWOOMBA QLD 4350,Booth Reviews,QLD,-27.5602,TRUE,FALSE,,,,,,,,,
Toowoomba Taylor St,151.949,Groom,no wheelchair access,Toowoomba North State School,7 Sep 2013 8:00-18:00,FALSE,Taylor & Mort Sts   TOOWOOMBA CITY QLD 4350,,QLD,-27.5562,FALSE,FALSE,,,,,,,,,
Chain Valley Bay,151.56313,Shortland,assisted wheelchair access,Chain Valley Bay Community Hall,7 Sep 2013 8:00-18:00,FALSE,Scaysbrook Ave CHAIN VALLEY BAY NSW 2259,,NSW,-33.17948,FALSE,FALSE,,,,,,,,,
Buff Point,151.537,Shortland,assisted wheelchair access,Buff Point Scout Hall,7 Sep 2013 8:00-18:00,FALSE,48 Narambi Rd   BUFF POINT NSW 2262,,NSW,-33.2302,FALSE,FALSE,,,,,,,,,
Charlestown,151.6970675,Shortland,assisted wheelchair access,Charlestown Public School,7 Sep 2013 8:00-18:00,FALSE,42A Smith St   CHARLESTOWN NSW 2290,,NSW,-32.9652039,FALSE,FALSE,,,,,,,,,
Charlestown East,151.705,Shortland,full wheelchair access,Charlestown East Public School,7 Sep 2013 8:00-18:00,FALSE,90 James St   CHARLESTOWN NSW 2290,,NSW,-32.9707,FALSE,FALSE,,,,,,,,,
Belmont North,151.669,Shortland,"Off Old Belmont Rd, assisted wheelchair access",Belmont Neighbourhood Centre,7 Sep 2013 8:00-18:00,FALSE,359 Pacific Hwy BELMONT NORTH NSW 2280,,NSW,-33.0195,FALSE,FALSE,,,,,,,,,
Belmont West,151.660156,Shortland,"Gymnasium, assisted wheelchair access",Belmont High School,7 Sep 2013 8:00-18:00,FALSE,Macquarie Dr   BELMONT NSW 2280,,NSW,-33.0263047,FALSE,FALSE,,,,,,,,,
Budgewoi,151.549,Shortland,assisted wheelchair access,Budgewoi Public School,7 Sep 2013 8:00-18:00,FALSE,Lukela Ave   BUDGEWOI NSW 2262,,NSW,-33.2263,FALSE,FALSE,,,,,,,,,
Belmont Central,151.663,Shortland,assisted wheelchair access,Belmont Public School,7 Sep 2013 8:00-18:00,FALSE,6 Livingstone St   BELMONT NSW 2280,,NSW,-33.0306,FALSE,FALSE,,,,,,,,,
Charmhaven,151.504,Shortland,assisted wheelchair access,Charmhaven Community Hall,7 Sep 2013 8:00-18:00,FALSE,Narara Ave   CHARMHAVEN NSW 2263,,NSW,-33.228,FALSE,FALSE,,,,,,,,,
Charlestown South,151.689,Shortland,no wheelchair access,Charlestown South Public School,7 Sep 2013 8:00-18:00,FALSE,9 Patricia Ave   CHARLESTOWN NSW 2290,Booth Reviews,NSW,-32.9679,TRUE,FALSE,,,,,,,,,
Salisbury (Port Adelaide),138.647,Port Adelaide,"Gym, assisted wheelchair access",Salisbury Primary School,7 Sep 2013 8:00-18:00,FALSE,Harvey Ave   SALISBURY SA 5108,,SA,-34.7681,FALSE,FALSE,,,,,,,,,
Salisbury North,138.63447,Port Adelaide,"Gym, no wheelchair access",Salisbury North R-7 School,7 Sep 2013 8:00-18:00,FALSE,38 Bagster Rd   SALISBURY NORTH SA 5108,,SA,-34.7529,FALSE,FALSE,,,,,,,,,
Seaton Park,138.51985,Port Adelaide,"Hall, full wheelchair access",Seaton Park Primary School,7 Sep 2013 8:00-18:00,FALSE,Cnr Kingborn & Balcombe Aves SEATON SA 5023,Booth Reviews,SA,-34.89587,TRUE,FALSE,,,,,,,,,
Seaton (Port Adelaide),138.50648,Port Adelaide,"Gym, full wheelchair access",Seaton High School,7 Sep 2013 8:00-18:00,FALSE,Glenburnie St   SEATON SA 5023,,SA,-34.88529,FALSE,FALSE,,,,,,,,,
Pennington,138.532,Port Adelaide,"Recreation Room, full wheelchair access",Pennington Primary School,7 Sep 2013 8:00-18:00,FALSE,Butler Ave   PENNINGTON SA 5013,,SA,-34.8585,FALSE,FALSE,,,,,,,,,
Paralowie,138.622,Port Adelaide,"Hall, assisted wheelchair access",Paralowie R-12 School,7 Sep 2013 8:00-18:00,FALSE,Halba Cres   PARALOWIE SA 5108,,SA,-34.7535,FALSE,FALSE,,,,,,,,,
Salisbury Downs,138.624287,Port Adelaide,"Hall, full wheelchair access",Salisbury Downs Primary School,7 Sep 2013 8:00-18:00,FALSE,Paramount Rd   SALISBURY DOWNS SA 5108,,SA,-34.771723,FALSE,FALSE,,,,,,,,,
Ethelton,138.49516,Port Adelaide,"Hall, no wheelchair access",Portlife Church,7 Sep 2013 8:00-18:00,FALSE,1 Causeway Rd   ETHELTON SA 5015,,SA,-34.85085,FALSE,FALSE,,,,,,,,,
Mansfield Park,138.551545,Port Adelaide,"Parking inside school gate, full wheelchair access",St Patricks School,7 Sep 2013 8:00-18:00,FALSE,33a Dudley Street MANSFIELD PARK SA 5012,,SA,-34.854189,FALSE,FALSE,,,,,,,,,
Paralowie West,138.595,Port Adelaide,"Hall, no wheelchair access",Settlers Farm Campus,7 Sep 2013 8:00-18:00,FALSE,23 Barassi St   PARALOWIE SA 5108,,SA,-34.7566,FALSE,FALSE,,,,,,,,,
Goomboorian,152.7794421,Wide Bay,assisted wheelchair access,Goomboorian Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,Ross Rd   GOOMBOORIAN QLD 4570,,QLD,-26.0769034,FALSE,FALSE,,,,,,,,,
Goomeri,152.0650854,Wide Bay,assisted wheelchair access,Goomeri State School,7 Sep 2013 8:00-18:00,FALSE,5 Munro St   GOOMERI QLD 4601,,QLD,-26.1794969,FALSE,FALSE,,,,,,,,,
Curra,152.579,Wide Bay,assisted wheelchair access,Curra Country Club,7 Sep 2013 8:00-18:00,FALSE,4 David Dr   CURRA QLD 4570,Booth Reviews,QLD,-26.0836,TRUE,FALSE,,,,,,,,,
Federal,152.7938038,Wide Bay,assisted wheelchair access,Federal State School,7 Sep 2013 8:00-18:00,FALSE,40 Middle Creek Rd   FEDERAL QLD 4568,,QLD,-26.3924544,FALSE,FALSE,,,,,,,,,
Glenwood,152.603,Wide Bay,no wheelchair access,Glenwood State School,7 Sep 2013 8:00-18:00,FALSE,13 Glenwood School Rd   GLENWOOD QLD 4570,,QLD,-25.9494,FALSE,FALSE,,,,,,,,,
Noosaville,153.049014,Wide Bay,"Hall, full wheelchair access",Good Shepherd Lutheran Church Hall,7 Sep 2013 8:00-18:00,FALSE,115 Eumundi-Noosa Rd   NOOSAVILLE QLD 4566,,QLD,-26.407803,FALSE,FALSE,,,,,,,,,
Cherbourg,151.955,Wide Bay,"Pre-School, assisted wheelchair access",Cherbourg State School,7 Sep 2013 8:00-18:00,FALSE,Fisher St   CHERBOURG QLD 4605,,QLD,-26.292,FALSE,FALSE,,,,,,,,,
Cloyna,151.846,Wide Bay,"Library (Old Church), assisted wheelchair access",Cloyna State School,7 Sep 2013 8:00-18:00,FALSE,8 William Webber Rd   CLOYNA QLD 4605,,QLD,-26.108,FALSE,FALSE,,,,,,,,,
Cooran,152.824,Wide Bay,assisted wheelchair access,Cooran State School,7 Sep 2013 8:00-18:00,FALSE,31 James St   COORAN QLD 4569,,QLD,-26.3412,FALSE,FALSE,,,,,,,,,
Cooroy,152.91055,Wide Bay,assisted wheelchair access,Cooroy RSL Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,23-29 Maple St COOROY QLD 4563,,QLD,-26.41816,FALSE,FALSE,,,,,,,,,
Deniliquin North,144.977951,Farrer,no wheelchair access,Riverina LHPA Building,7 Sep 2013 8:00-18:00,FALSE,394 Hay Rd DENILIQUIN NSW 2710,,NSW,-35.518904,FALSE,FALSE,,,,,,,,,
Moulamein,144.0335065,Farrer,no wheelchair access,Moulamein Public School,7 Sep 2013 8:00-18:00,FALSE,Brougham St   MOULAMEIN NSW 2733,,NSW,-35.089171,FALSE,FALSE,,,,,,,,,
Mullengandra,147.164,Farrer,assisted wheelchair access,Mullengandra Public School,7 Sep 2013 8:00-18:00,FALSE,58 Shea Rd   MULLENGANDRA NSW 2644,,NSW,-35.9006,FALSE,FALSE,,,,,,,,,
Mulwala,146.0063004,Farrer,assisted wheelchair access,Mulwala Civic Centre,7 Sep 2013 8:00-18:00,FALSE,71 Melbourne St MULWALA NSW 2647,,NSW,-35.9880064,FALSE,FALSE,,,,,,,,,
Murray Downs,143.5993074,Farrer,assisted wheelchair access,Murray Downs Fire Brigade,7 Sep 2013 8:00-18:00,FALSE,Murray Downs Dr MURRAY DOWNS NSW 3585,,NSW,-35.3453611,FALSE,FALSE,,,,,,,,,
Oaklands,146.1698198,Farrer,assisted wheelchair access,Oaklands Central School,7 Sep 2013 8:00-18:00,FALSE,Coreen St   OAKLANDS NSW 2646,,NSW,-35.5526167,FALSE,FALSE,,,,,,,,,
Pleasant Hills,146.799545,Farrer,assisted wheelchair access,Pleasant Hills Public School,7 Sep 2013 8:00-18:00,FALSE,Crawford St   PLEASANT HILLS NSW 2658,,NSW,-35.466735,FALSE,FALSE,,,,,,,,,
Pooncarie,142.5694166,Farrer,assisted wheelchair access,Pooncarie Public Hall,7 Sep 2013 8:00-18:00,FALSE,Tarcoola St POONCARIE NSW 2648,,NSW,-33.3846458,FALSE,FALSE,,,,,,,,,
Woomargama,143.3774131,Farrer,no wheelchair access,Post Office,7 Sep 2013 8:00-18:00,FALSE,12198 Hume Hwy WOOMARGAMA NSW 2644,,NSW,-31.5578823,FALSE,FALSE,,,,,,,,,
Bellerive,147.371577,Franklin,no wheelchair access,St Mark's Church,7 Sep 2013 8:00-18:00,FALSE,Cnr Clarence & Scott Sts BELLERIVE TAS 7018,,TAS,-42.875227,FALSE,FALSE,,,,,,,,,
Kingston (Franklin),147.312458,Franklin,assisted wheelchair access,St Clement's Centre,7 Sep 2013 8:00-18:00,FALSE,100 Beach Rd KINGSTON TAS 7050,,TAS,-42.975528,FALSE,FALSE,,,,,,,,,
Lindisfarne Village,147.356,Franklin,assisted wheelchair access,St Aidan's Church Hall,7 Sep 2013 8:00-18:00,FALSE,Lincoln St   LINDISFARNE TAS 7015,,TAS,-42.8467,FALSE,FALSE,,,,,,,,,
Southport,146.9795856,Franklin,assisted wheelchair access,Southport Fire Station,7 Sep 2013 8:00-18:00,FALSE,3 Cathkit St   SOUTHPORT TAS 7109,,TAS,-43.4341277,FALSE,FALSE,,,,,,,,,
Blackmans Bay,147.3199914,Franklin,assisted wheelchair access,The Salvation Army Kingborough,7 Sep 2013 8:00-18:00,FALSE,3 Opal Dr BLACKMANS BAY TAS 7052,Booth Reviews,TAS,-42.9987749,TRUE,FALSE,,,,,,,,,
Huonville,147.0469969,Franklin,assisted wheelchair access,The Salvation Army Hall,7 Sep 2013 8:00-18:00,FALSE,31 Wilmot Rd   HUONVILLE TAS 7109,,TAS,-43.0291001,FALSE,FALSE,,,,,,,,,
Surges Bay,146.998,Franklin,assisted wheelchair access,Surges Bay Hall,7 Sep 2013 8:00-18:00,FALSE,Esperance Coast Rd   SURGES BAY TAS 7116,,TAS,-43.2196,FALSE,FALSE,,,,,,,,,
Adventure Bay,147.327957,Franklin,assisted wheelchair access,St Paul's Church,7 Sep 2013 8:00-18:00,FALSE,706 Adventure Bay Rd ADVENTURE BAY TAS 7150,,TAS,-43.360818,FALSE,FALSE,,,,,,,,,
Warrane,147.3825601,Franklin,assisted wheelchair access,Warrane Primary School,7 Sep 2013 8:00-18:00,FALSE,213 Cambridge Rd   WARRANE TAS 7018,,TAS,-42.8611504,FALSE,FALSE,,,,,,,,,
Tranmere,147.409,Franklin,assisted wheelchair access,Tranmere Hall,7 Sep 2013 8:00-18:00,TRUE,27 Tranmere Rd   HOWRAH TAS 7018,Booth Reviews,TAS,-42.8911,FALSE,FALSE,,,,,,,,,
Kingsley South,115.802,Cowan,assisted wheelchair access,Goollelal Primary School,8/9/13,TRUE,Cadogan St   KINGSLEY WA 6026,,WA,-31.8156,FALSE,TRUE,,,,,,,,,
Bega,149.839,Eden-Monaro,assisted wheelchair access,Bega High School,7 Sep 2013 8:00-18:00,FALSE,cnr Auckland & High Sts   BEGA NSW 2550,Booth Reviews,NSW,-36.6783,TRUE,FALSE,,,,,,,,,
Bega Central,149.841,Eden-Monaro,assisted wheelchair access,Bega Valley Public School,7 Sep 2013 8:00-18:00,FALSE,27 Auckland St   BEGA NSW 2550,,NSW,-36.6707,FALSE,FALSE,,,,,,,,,
Bemboka,149.573,Eden-Monaro,assisted wheelchair access,Bemboka Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,cnr Loftus St & Yankees Gap Rd Bemboka NSW BEMBOKA NSW 2550,,NSW,-36.6302,FALSE,FALSE,,,,,,,,,
Bermagui,150.076031,Eden-Monaro,"Main hall, full wheelchair access",Bermagui Community Centre,7 Sep 2013 8:00-18:00,FALSE,cnr Young & Bunga Sts   BERMAGUI SOUTH NSW 2546,,NSW,-36.428896,FALSE,FALSE,,,,,,,,,
Araluen,149.8133351,Eden-Monaro,no wheelchair access,Araluen Federal Hall,7 Sep 2013 8:00-18:00,FALSE,Araluen Road ARALUEN NSW 2622,,NSW,-35.6518827,FALSE,FALSE,,,,,,,,,
Batemans Bay,150.17821,Eden-Monaro,"Hall, full wheelchair access",Batemans Bay Community Centre,7 Sep 2013 8:00-18:00,FALSE,2 Museum Pl BATEMANS BAY NSW 2536,,NSW,-35.71174,FALSE,FALSE,,,,,,,,,
Batehaven,150.19521,Eden-Monaro,assisted wheelchair access,Batemans Bay High School,7 Sep 2013 8:00-18:00,FALSE,Beach Rd   BATEHAVEN NSW 2536,,NSW,-35.72951,FALSE,FALSE,,,,,,,,,
Malua Bay,150.231,Eden-Monaro,assisted wheelchair access,Batemans Bay Surf Life Saving Club,7 Sep 2013 8:00-18:00,FALSE,George Bass Dr   MALUA BAY NSW 2536,,NSW,-35.7927,FALSE,FALSE,,,,,,,,,
Berridale,148.82908,Eden-Monaro,assisted wheelchair access,Berridale Community Centre,7 Sep 2013 8:00-18:00,FALSE,Florence St   BERRIDALE NSW 2628,,NSW,-36.37226,FALSE,FALSE,,,,,,,,,
Bibbenluke,149.285,Eden-Monaro,assisted wheelchair access,Bibbenluke Public School,7 Sep 2013 8:00-18:00,FALSE,Burnima St   BIBBENLUKE NSW 2632,,NSW,-36.8151,FALSE,FALSE,,,,,,,,,
Tintenbar,153.5006459,Richmond,assisted wheelchair access,Tintenbar Public School,7 Sep 2013 8:00-18:00,FALSE,28 Fredericks La   TINTENBAR NSW 2478,,NSW,-28.794984,FALSE,FALSE,,,,,,,,,
Lithgow Hospital,150.127397,Calare,assisted wheelchair access,Health Service Education Room,7 Sep 2013 8:00-18:00,FALSE,Col Drewe Dr   SOUTH BOWENFELS NSW 2790,,NSW,-33.499053,FALSE,FALSE,,,,,,,,,
Strathbogie,145.737,Murray,no wheelchair access,Strathbogie Memorial Hall,7 Sep 2013 8:00-18:00,FALSE,29 Main St   STRATHBOGIE VIC 3666,,VIC,-36.8571,FALSE,FALSE,,,,,,,,,
Parkes Hospital,148.1688176,Calare,assisted wheelchair access,Health Service Education Centre,7 Sep 2013 8:00-18:00,FALSE,Rose St   PARKES NSW 2870,,NSW,-33.1274566,FALSE,FALSE,,,,,,,,,
Shepparton South,145.406,Murray,no wheelchair access,St George's Rd Primary School,7 Sep 2013 8:00-18:00,FALSE,120 St Georges Rd   SHEPPARTON VIC 3630,,VIC,-36.3898,FALSE,FALSE,,,,,,,,,
Shepparton East,145.48,Murray,no wheelchair access,Shepparton East Primary School,7 Sep 2013 8:00-18:00,FALSE,15 School Rd SHEPPARTON EAST VIC 3631,,VIC,-36.4005,FALSE,FALSE,,,,,,,,,
Rushworth,145.014,Murray,assisted wheelchair access,Rushworth P-12 College,7 Sep 2013 8:00-18:00,FALSE,Heily St   RUSHWORTH VIC 3612,,VIC,-36.5837,FALSE,FALSE,,,,,,,,,
Rochester,144.699,Murray,assisted wheelchair access,Rochester Secondary College,7 Sep 2013 8:00-18:00,FALSE,Edward St ROCHESTER VIC 3561,,VIC,-36.3539,FALSE,FALSE,,,,,,,,,
Mitiamo,144.2319437,Murray,assisted wheelchair access,Recreation Reserve,7 Sep 2013 8:00-18:00,FALSE,Glossop St MITIAMO VIC 3573,,VIC,-36.2111893,FALSE,FALSE,,,,,,,,,
Forbes Hospital,148.0140322,Calare,no wheelchair access,Health Service Conference Room,7 Sep 2013 8:00-18:00,FALSE,Berkley St   FORBES NSW 2871,,NSW,-33.3961181,FALSE,FALSE,,,,,,,,,
Picola,145.1085157,Murray,no wheelchair access,Picola Public Hall,7 Sep 2013 8:00-18:00,FALSE,Moran St PICOLA VIC 3639,,VIC,-35.9993438,FALSE,FALSE,,,,,,,,,
Orrvale,145.439,Murray,assisted wheelchair access,Orrvale Primary School,7 Sep 2013 8:00-18:00,FALSE,300 Channel Rd ORRVALE VIC 3631,,VIC,-36.4099,FALSE,FALSE,,,,,,,,,
Hartley,150.188,Calare,no wheelchair access,Hartley Old Public School,7 Sep 2013 8:00-18:00,FALSE,Mid Hartley Rd   HARTLEY NSW 2790,,NSW,-33.551,FALSE,FALSE,,,,,,,,,
Hampton,150.0490689,Calare,no wheelchair access,Hampton Public School,7 Sep 2013 8:00-18:00,FALSE,Jenolan Caves Rd   HAMPTON NSW 2790,,NSW,-33.6487525,FALSE,FALSE,,,,,,,,,
Glenroi,149.1117993,Calare,assisted wheelchair access,Glenroi Primary School,7 Sep 2013 8:00-18:00,FALSE,Maxwell Ave   ORANGE NSW 2800,,NSW,-33.2972043,FALSE,FALSE,,,,,,,,,
Glen Alice,150.2143916,Calare,no wheelchair access,Glen Alice Public School,7 Sep 2013 8:00-18:00,FALSE,Beaumont St   GLEN ALICE NSW 2849,,NSW,-33.0426996,FALSE,FALSE,,,,,,,,,
Joondanna,115.844,Stirling,assisted wheelchair access,St Denis Primary School,7 Sep 2013 8:00-18:00,FALSE,Orchid St   JOONDANNA WA 6060,,WA,-31.9101,FALSE,FALSE,,,,,,,,,
Dianella West,115.865,Stirling,no wheelchair access,Sutherland Dianella Primary School,7 Sep 2013 8:00-18:00,FALSE,Sutherland Ave   DIANELLA WA 6059,,WA,-31.8938,FALSE,FALSE,,,,,,,,,
Scarborough,115.772,Stirling,assisted wheelchair access,Scarborough Uniting Church,8/9/13,TRUE,Cnr Moorland & Northstead Sts SCARBOROUGH WA 6019,,WA,-31.8906,FALSE,TRUE,,,,,,,,,
Dianella St Andrew's,115.875,Stirling,no wheelchair access,St Andrew's Grammar School,7 Sep 2013 8:00-18:00,FALSE,4 Hellenic Dr DIANELLA WA 6059,,WA,-31.8708,FALSE,FALSE,,,,,,,,,
Menora,115.865,Stirling,assisted wheelchair access,RSL Menora Gardens,7 Sep 2013 8:00-18:00,FALSE,Freedman Rd   MENORA WA 6050,,WA,-31.9162,FALSE,FALSE,,,,,,,,,
Forbes PPVC,148.0080762,Calare,assisted wheelchair access,Forbes Town Hall,7 Sep 2013 8:00-18:00,FALSE,Harold St FORBES NSW 2871,,NSW,-33.3857061,FALSE,FALSE,,,,,,,,,
Osborne Park,115.805,Stirling,"Outpatients Clinic, assisted wheelchair access",Osborne Park Hospital,7 Sep 2013 8:00-18:00,FALSE,Osborne Pl   STIRLING WA 6021,,WA,-31.8859,FALSE,FALSE,,,,,,,,,
Osborne,115.825,Stirling,no wheelchair access,Osborne Primary School,8/9/13,TRUE,Albert St   OSBORNE PARK WA 6017,,WA,-31.8988,FALSE,FALSE,,,,,,,,,
Karrinyup PPVC,115.7763909,Stirling,"Suite G207, no wheelchair access",Northcourt Building,7 Sep 2013 8:00-18:00,FALSE,"2nd Floor, Burroughs Rd KARRINYUP WA 6018",,WA,-31.8754993,FALSE,FALSE,,,,,,,,,
Osborne East,115.829,Stirling,full wheelchair access,Osborne Park Community Centre,7 Sep 2013 8:00-18:00,FALSE,11 Royal Street OSBORNE PARK WA 6017,,WA,-31.8962,FALSE,FALSE,,,,,,,,,
Cottesloe,115.756,Curtin,assisted wheelchair access,Cottesloe Civic Centre,7 Sep 2013 8:00-18:00,FALSE,BROOME ST   COTTESLOE WA 6011,,WA,-31.9933,FALSE,FALSE,,,,,,,,,
West Perth Central,115.844,Curtin,full wheelchair access,Constitutional Centre,7 Sep 2013 8:00-18:00,FALSE,cnr Havelock St & Parliament Pl WEST PERTH WA 6005,,WA,-31.9504,FALSE,FALSE,,,,,,,,,
Dalkeith,115.797,Curtin,no wheelchair access,Dalkeith Primary School,7 Sep 2013 8:00-18:00,FALSE,Circe Cir   DALKEITH WA 6009,,WA,-31.9965,FALSE,FALSE,,,,,,,,,
Cottesloe South,115.761,Curtin,assisted wheelchair access,Cottesloe Primary School,8/9/13,TRUE,Johnston St   PEPPERMINT GROVE WA 6011,,WA,-32.0019,FALSE,TRUE,,,,,,,,,
Churchlands,115.793,Curtin,assisted wheelchair access,Churchlands Primary School,7 Sep 2013 8:00-18:00,TRUE,Cromarty Rd CHURCHLANDS WA 6018,Booth Reviews,WA,-31.9272,FALSE,TRUE,,,,,,,,,
Leederville,115.842,Curtin,assisted wheelchair access,Central College of TAFE Leederville Campus,7 Sep 2013 8:00-18:00,FALSE,Richmond St   LEEDERVILLE WA 6007,,WA,-31.9337,FALSE,FALSE,,,,,,,,,
Perth (Curtin),115.8558955,Curtin,assisted wheelchair access,City of Perth Council House,7 Sep 2013 8:00-18:00,FALSE,St Georges Tce PERTH WA 6000,,WA,-31.9544714,FALSE,FALSE,,,,,,,,,
City Beach,115.765,Curtin,assisted wheelchair access,City Beach Primary School,7 Sep 2013 8:00-18:00,FALSE,Marapana Rd   CITY BEACH WA 6015,,WA,-31.9355,FALSE,FALSE,,,,,,,,,
Floreat East,115.802,Curtin,assisted wheelchair access,Floreat Park Pre-Primary Centre,7 Sep 2013 8:00-18:00,FALSE,cnr Birkdale & Newry Sts   FLOREAT WA 6014,,WA,-31.9392,FALSE,FALSE,,,,,,,,,
Doubleview (Curtin),115.779069,Curtin,assisted wheelchair access,Doubleview Primary School,8/9/13,TRUE,St Brigid's Tce   DOUBLEVIEW WA 6018,,WA,-31.897062,FALSE,TRUE,"Plus: bacon and egg rolls, fairy floss and popcorn!",,,,,,,,
Australian Embassy,104.935335,All,"phone: +855 23 213 470, fax: +855 23 213 413, web: http://www.cambodia.embassy.gov.au/, exact latitude/longitude not provided by AEC","CAMBODIA, Phnom Pehn",contact the polling place,FALSE,"16B National Assembly St, Sangkat Tonle Bassac Khan Chamkamon, Phnom Pehn, CAMBODIA",,Overseas,11.5545192,FALSE,FALSE,,,,,,,,,
Australian High Commission,114.9418335,All,"phone: +673 222 9435, fax: +673 222 1652, web: http://www.bruneidarussalam.embassy.gov.au/, exact latitude/longitude not provided by AEC","BRUNEI DARUSSALAM, Bandar Seri Begawan",contact the polling place,FALSE,"Level 6, DAR Takaful IBB Utama, Jalan Pemancha, Bandar Seri Begawan BS8711, BRUNEI DARUSSALAM",,Overseas,4.8887267,FALSE,FALSE,,,,,,,,,
Woodberry,151.672,Newcastle,assisted wheelchair access,Woodberry Public School,7 Sep 2013 8:00-18:00,FALSE,Lawson Ave   WOODBERRY NSW 2322,,NSW,-32.7917,FALSE,FALSE,,,,,,,,,
Australian Embassy,4.366756,All,"phone: +32 2 286 0500, fax: +32 2 286 0576, web: http://www.belgium.embassy.gov.au/, exact latitude/longitude not provided by AEC","BELGIUM, Brussels",contact the polling place,FALSE,"Avenue des Arts, Kunstlaan 56, Brussels 1000, BELGIUM",,Overseas,50.841096,FALSE,FALSE,,,,,,,,,
Australian High Commission,90.4166798,All,"phone: +880 2 881 3101-5, fax: +880 2 881 1125, web: http://www.bangladesh.embassy.gov.au/, exact latitude/longitude not provided by AEC","BANGLADESH, Dhaka",contact the polling place,FALSE,"184 Gulshan Avenue, Gulsha 2, Dhaka 1212, BANGLADESH",,Overseas,23.7818117,FALSE,FALSE,,,,,,,,,
Australian Consulate General,-46.6542406,All,"phone: +55 11 2112 6200, fax: +55 11 3171 2889, web: http://www.dfat.gov.au/missions/countries/brsa.html, exact latitude/longitude not provided by AEC","BRAZIL, Sao Paulo",contact the polling place,FALSE,"Alameda Santos,700,9th Floor Unit 92, Edifico Trianon Corporate, Cerqueira Cesar 01418-100, Sao Paulo BRAZIL",,Overseas,-23.5651575,FALSE,FALSE,,,,,,,,,
Australian Embassy,-47.8769055,All,"phone: +55 61 3226 3111, fax: +55 61 3226 1112, web: http://www.brazil.embassy.gov.au/, exact latitude/longitude not provided by AEC","BRAZIL, Brasilia",contact the polling place,FALSE,"Ses Quadra 801, Conjunto K, Lote 7, Brasilia DF 70200-010, BRAZIL",,Overseas,-15.8029734,FALSE,FALSE,,,,,,,,,
Wulagi,130.896,Solomon,"Pre School, assisted wheelchair access",Wulagi Primary School,7 Sep 2013 8:00-18:00,FALSE,Brolga St   WULAGI NT 0812,,NT,-12.3811,FALSE,FALSE,,,,,,,,,
Woodroffe,130.982,Solomon,assisted wheelchair access,Woodroffe Primary School,7 Sep 2013 8:00-18:00,FALSE,55 Woodroffe Ave WOODROFFE NT 0830,,NT,-12.5062,FALSE,FALSE,,,,,,,,,
Australian Embassy,16.3726928,All,"phone: +43 1 506 740, fax: +43 1 504 1178, web: http://www.austria.embassy.gov.au/vien/home.html, exact latitude/longitude not provided by AEC","AUSTRIA, Vienna",contact the polling place,FALSE,"Mattiellistrasse 2-4, Vienna A-1040, AUSTRIA",,Overseas,48.198421,FALSE,FALSE,,,,,,,,,
Australian Embassy,-58.443625,All,"phone: +54 11 4779 3500, fax: +54 11 4779 3581, web: http://www.argentina.embassy.gov.au/, exact latitude/longitude not provided by AEC","ARGENTINA, Buenos Aires",contact the polling place,FALSE,"Villanueva 1400, Buenos Aires,C1426BMJ, ARGENTINA",,Overseas,-34.5642525,FALSE,FALSE,,,,,,,,,
Comboyne,152.472,Lyne,no wheelchair access,Comboyne Public School,7 Sep 2013 8:00-18:00,FALSE,11 Hill St   COMBOYNE NSW 2429,,NSW,-31.6051,FALSE,FALSE,,,,,,,,,
Crescent Head,152.971,Lyne,assisted wheelchair access,Crescent Head Community Hall,7 Sep 2013 8:00-18:00,FALSE,Baker Dr   CRESCENT HEAD NSW 2440,,NSW,-31.1898,FALSE,FALSE,,,,,,,,,
Crowdy Head,152.751,Lyne,no wheelchair access,Crowdy Head Public School,7 Sep 2013 8:00-18:00,FALSE,Geoffrey St   CROWDY HEAD NSW 2427,,NSW,-31.8423,FALSE,FALSE,,,,,,,,,
